district_area_id,district_area_name,mission_count_all,mission_count_ems,mission_count_ems_critical,mission_count_ems_critical_cpr,mission_count_fire,mission_count_technical_rescue,mission_count_ems_critical_timegoal_computed,mission_count_fire_timegoal_computed,mission_count_ems_critical_timegoal_reached,mission_count_fire_timegoal_reached,response_time_ems_critical_mean,response_time_ems_critical_median,response_time_ems_critical_std,response_time_ems_critical_cpr_mean,response_time_ems_critical_cpr_median,response_time_ems_critical_cpr_std,response_time_fire_time_to_first_pump_mean,response_time_fire_time_to_first_pump_median,response_time_fire_time_to_first_pump_std,response_time_fire_time_to_first_ladder_mean,response_time_fire_time_to_first_ladder_median,response_time_fire_time_to_first_ladder_std,response_time_fire_time_to_full_crew_mean,response_time_fire_time_to_full_crew_median,response_time_fire_time_to_full_crew_std,response_time_technical_rescue_mean,response_time_technical_rescue_median,response_time_technical_rescue_std,source_year,planning_room_id,planning_room_name,prediction_area_id,prediction_area_name
32002.0,Blankenfelde/Niederschönhausen,2788,2598,2418,33,85,104,2108,19,605,15,730.48,692.0,226.34,543.93,529.0,171.59,648.82,589.0,246.38,831.21,795.0,209.57,822.52,788.62,205.07,823.92,784.0,326.57,2023,,,,
32003.0,Buchholz,1733,1644,1545,27,37,49,1383,6,437,1,731.36,676.0,232.51,522.47,513.0,112.14,643.08,612.0,144.39,889.57,834.0,301.07,1121.2,977.32,378.73,867.56,727.0,462.13,2023,,,,
33004.0,Karow,1640,1559,1419,17,37,44,1176,6,600,5,654.38,596.0,249.25,547.85,568.0,122.67,618.8,633.5,104.41,846.46,846.0,197.97,809.56,821.25,141.8,866.45,759.5,312.78,2023,,,,
33005.0,Blankenburg/Heinersdorf/Märchenland,2248,2081,1928,27,64,103,1749,14,691,9,691.5,644.0,218.4,504.05,521.5,104.13,675.5,626.0,184.98,795.34,734.0,282.57,897.97,830.51,237.84,906.51,835.0,384.63,2023,,,,
34006.0,Schönholz/Wilhelmsruh/Rosenthal,1967,1843,1718,33,58,66,1493,15,485,8,718.4,687.0,222.36,573.5,530.5,100.4,660.12,677.0,148.61,835.96,881.0,199.28,884.79,857.37,176.21,838.24,722.0,287.15,2023,,,,
34007.0,Pankow Zentrum,4184,3552,3360,38,126,165,3020,30,1424,24,660.75,616.0,230.81,475.03,467.0,110.01,587.09,592.5,147.1,793.63,776.0,186.3,817.68,772.69,248.07,872.21,755.0,423.43,2023,,,,
34008.0,Pankow Süd,3743,3432,3208,36,134,177,2887,20,1198,16,668.91,634.0,212.38,503.21,511.0,116.27,640.15,618.5,160.75,753.18,722.5,226.61,752.18,689.22,187.66,942.17,970.0,396.16,2023,,,,
35009.0,Weißensee,4267,3656,3382,33,134,230,3077,21,1600,9,632.98,592.0,210.96,495.48,492.0,75.21,562.7,540.5,141.11,664.81,658.0,164.0,916.73,940.74,215.71,725.17,640.0,301.75,2023,,,,
35010.0,Weißensee Ost,2475,2173,2044,27,81,83,1894,28,917,14,650.32,607.0,216.46,558.44,551.0,107.67,601.04,535.0,236.89,720.98,705.0,231.08,920.1,896.61,238.31,828.2,696.0,351.55,2023,,,,
36011.0,Prenzlauer Berg Nordwest,2501,2230,2121,25,130,139,1912,19,819,17,659.48,630.0,206.76,467.05,461.0,111.32,627.26,603.0,169.8,738.02,741.0,156.13,766.97,766.21,127.01,936.65,891.0,404.33,2023,,,,
36012.0,Prenzlauer Berg Nord,2674,2434,2310,23,114,125,2081,26,970,24,647.15,617.0,211.1,508.32,516.0,106.39,605.22,601.0,128.51,746.08,738.5,164.49,782.69,765.73,138.03,857.43,788.5,325.62,2023,,,,
36013.0,Helmholtzplatz,1428,1272,1192,8,64,92,1075,8,529,8,641.11,605.0,217.68,528.6,478.0,121.81,563.39,545.5,128.04,660.15,620.0,154.32,742.52,736.67,74.04,921.22,854.0,373.44,2023,,,,
36014.0,Prenzlauer Berg Ost,4242,3898,3635,44,181,163,3279,51,1543,40,644.07,611.0,205.02,523.7,525.0,124.05,649.55,623.5,176.5,756.76,726.0,189.86,795.65,751.68,162.69,970.22,940.0,353.94,2023,,,,
37015.0,Prenzlauer Berg Südwest,2464,2260,2156,15,109,94,1910,30,985,29,628.68,594.0,224.65,487.55,486.0,84.61,556.14,538.0,138.24,669.67,672.0,182.86,727.72,729.07,105.16,931.29,781.0,438.99,2023,,,,
37016.0,Prenzlauer Berg Süd,2463,2232,2082,25,98,132,1880,21,952,20,630.79,598.0,201.18,489.65,501.0,113.14,613.21,591.0,137.36,698.28,665.5,174.55,694.67,692.07,106.04,901.65,861.5,357.97,2023,,,,
41001.0,Charlottenburg Nord,3141,2890,2699,33,109,140,2414,19,864,15,684.15,660.0,212.58,586.4,565.0,144.96,661.9,642.0,226.2,761.71,728.5,196.04,815.16,805.07,84.8,940.98,837.5,333.82,2023,,,,
42002.0,Heerstraße,2607,2319,2201,28,79,77,1945,17,467,13,752.5,707.0,244.79,546.95,542.0,56.68,776.82,709.0,207.71,826.27,771.0,202.17,893.04,860.56,161.2,1071.19,977.0,380.02,2023,,,,
42003.0,Westend,4629,3796,3585,42,133,207,3203,34,1483,29,651.14,621.0,219.89,479.6,492.5,125.71,601.39,584.0,147.63,757.38,745.0,195.34,802.44,777.26,137.83,939.54,873.0,407.37,2023,,,,
43004.0,Schloss Charlottenburg,5532,4892,4594,47,193,247,4129,37,2373,29,602.7,558.0,224.45,448.36,430.0,119.74,569.34,536.0,162.95,708.38,698.0,179.28,777.56,756.31,162.61,850.02,769.0,364.71,2023,,,,
43005.0,Mierendorffplatz,1985,1804,1681,16,94,87,1534,29,776,26,631.21,599.0,204.45,412.36,397.5,74.58,597.37,601.0,160.93,680.39,660.0,159.74,741.51,721.95,167.67,887.82,803.0,354.57,2023,,,,
43006.0,Otto-Suhr-Allee/Kantstraße,7202,6526,6182,71,365,311,5528,152,3306,138,595.63,557.5,208.11,451.33,460.0,104.58,541.18,512.0,134.61,640.74,629.0,134.17,705.45,679.1,149.64,825.68,746.5,318.53,2023,,,,
44007.0,Grunewald,2763,2241,2110,31,82,138,1884,16,705,14,672.71,647.0,192.43,521.78,528.0,119.93,660.75,660.0,118.31,780.15,758.0,150.41,744.53,716.84,118.49,970.04,986.5,333.46,2023,,,,
44008.0,Schmargendorf,3916,3692,3444,40,102,120,3081,25,1310,24,655.29,628.0,188.98,553.84,554.0,108.95,643.82,620.0,133.43,755.74,751.0,128.34,768.1,765.91,91.04,962.93,902.0,397.14,2023,,,,
45009.0,Halensee,3642,3339,3170,39,121,181,2894,49,1789,42,596.21,551.0,208.05,444.12,423.0,100.74,559.24,517.0,160.16,661.72,640.0,129.76,747.61,707.39,178.9,811.59,763.0,305.72,2023,,,,
45010.0,Lietzenburger Straße,7651,6804,6458,69,493,353,5687,180,3654,169,582.52,541.0,210.31,427.35,433.0,87.68,497.44,473.0,113.83,663.04,653.0,147.61,725.18,712.4,126.56,747.18,650.0,342.79,2023,,,,
45011.0,Volkspark Wilmersdorf,5972,5096,4750,59,238,276,4276,68,2804,63,576.83,533.0,206.88,443.84,427.5,81.02,508.16,488.0,117.35,654.14,636.0,142.54,775.27,726.09,499.31,768.4,698.0,331.77,2023,,,,
51001.0,Hakenfelde,3873,3579,3298,46,125,124,2904,17,1075,10,699.46,656.0,213.86,572.03,535.5,149.09,746.91,686.0,219.74,768.12,694.0,203.07,962.0,816.06,306.27,1085.25,913.0,435.38,2023,,,,
51002.0,Falkenhagener Feld,5611,4827,4452,61,151,186,3831,28,1595,16,660.81,630.0,198.95,538.56,516.5,121.77,719.49,722.0,165.94,848.06,812.0,211.88,899.6,866.37,144.94,999.59,928.0,332.7,2023,,,,
51003.0,Spandau Mitte,6569,5835,5510,64,216,241,4943,38,2849,29,601.99,563.0,215.33,494.83,471.5,112.59,586.72,572.5,130.16,675.26,604.0,225.57,799.41,774.46,178.33,929.64,748.0,433.26,2023,,,,
52004.0,Brunsbütteler Damm,2618,2435,2266,31,103,80,1925,26,562,17,711.5,687.0,202.28,611.95,609.5,119.32,732.61,766.0,151.51,844.52,817.5,163.24,921.05,860.43,197.23,1061.21,985.0,330.77,2023,,,,
52005.0,Heerstraße,3807,3520,3303,36,140,147,2898,43,827,24,713.83,677.0,198.55,554.46,558.5,86.78,680.37,635.0,159.93,757.61,702.0,173.71,957.56,891.83,203.13,976.1,877.0,355.82,2023,,,,
52006.0,Wilhelmstadt,5760,5357,5027,53,160,233,4456,35,2705,26,601.84,554.0,210.0,458.0,449.0,97.29,558.44,547.0,123.25,638.51,600.0,174.92,808.24,773.85,218.1,877.86,694.0,430.22,2023,,,,
53007.0,Haselhorst,2560,2354,2220,17,80,126,1986,22,946,12,639.45,613.0,227.36,445.6,409.5,137.96,744.1,749.5,154.68,783.8,739.0,222.94,897.88,889.6,130.94,1100.54,1051.5,327.67,2023,,,,
53008.0,Siemensstadt,1873,1673,1579,18,107,92,1413,46,648,22,653.16,617.0,205.38,480.71,482.0,123.05,754.7,755.0,165.82,805.18,813.0,164.72,908.42,907.32,136.56,972.25,887.5,330.18,2023,,,,
54009.0,Gatow/Kladow,2139,1743,1629,27,52,91,1241,12,565,2,690.11,619.0,264.44,573.82,551.0,118.97,742.67,766.0,183.51,1048.69,997.0,237.26,1090.86,1072.53,185.37,963.78,933.0,302.55,2023,,,,
61001.0,Schloßstraße,3016,2779,2646,25,122,115,2348,36,1262,26,613.81,581.0,202.37,504.0,510.5,96.58,567.87,532.0,145.66,779.77,767.5,143.74,857.38,818.93,160.34,977.29,960.0,381.23,2023,,,,
61002.0,Albrechtstraße,5149,4832,4521,51,131,183,4055,24,2362,23,598.16,563.0,203.96,450.51,434.0,121.3,562.37,536.0,157.42,744.79,710.0,208.24,777.22,762.82,79.11,908.84,854.5,410.7,2023,,,,
62003.0,Lankwitz,5475,5017,4697,63,120,139,4259,18,2068,12,637.84,606.0,201.92,528.18,518.5,123.81,677.14,659.0,137.36,767.43,753.0,132.94,857.66,850.03,111.09,933.15,801.0,405.38,2023,,,,
62004.0,Ostpreußendamm,4476,4022,3764,58,93,140,3257,21,1239,7,689.17,658.0,219.94,569.27,568.0,114.13,723.74,621.5,254.62,837.42,829.5,177.36,928.31,914.46,122.29,961.98,827.0,444.66,2023,,,,
63005.0,Teltower Damm,4230,3702,3470,49,107,149,3052,18,1218,6,684.07,650.0,223.51,526.38,501.0,138.6,687.11,644.5,143.41,778.46,709.0,216.43,1005.98,971.13,258.16,973.29,822.0,437.0,2023,,,,
63006.0,Drakestraße,5189,4492,4172,58,164,156,3737,42,1619,28,663.21,625.0,205.5,525.55,506.0,128.78,645.95,615.0,127.6,779.35,754.0,169.01,847.68,817.38,171.45,904.99,797.0,361.73,2023,,,,
64007.0,Zehlendorf Südwest,3662,3162,2968,30,120,164,2475,18,828,3,718.89,666.0,235.41,557.35,569.0,98.0,817.96,744.0,282.65,974.59,967.0,217.5,1039.65,1045.26,179.11,1008.48,901.0,398.96,2023,,,,
64008.0,Zehlendorf Nord,4578,4074,3841,65,142,175,3476,33,1432,19,677.25,641.0,216.33,500.46,502.0,100.97,682.93,650.0,156.78,772.05,722.0,251.08,893.05,863.15,222.78,985.74,873.5,399.62,2023,,,,
71001.0,Schöneberg Nordwest,4278,3990,3766,33,147,141,3324,59,1912,54,614.21,572.0,209.34,514.54,510.5,126.3,546.35,524.0,119.64,692.4,662.0,151.72,763.68,758.32,132.95,791.17,760.0,306.96,2023,,,,
71002.0,Schöneberg Nordost,2373,2146,2028,19,106,120,1821,25,1112,23,596.17,558.0,187.86,491.29,483.5,79.81,553.19,531.5,114.36,692.91,677.5,122.22,738.66,722.39,107.09,818.7,741.0,283.76,2023,,,,
72003.0,Schöneberg Südwest,2340,2181,2042,27,63,96,1853,15,1190,14,585.25,550.0,189.25,434.83,435.5,94.33,552.29,517.0,149.07,720.2,679.5,213.68,718.54,689.21,166.75,868.42,770.5,341.99,2023,,,,
72004.0,Schöneberg Südost,3837,3502,3301,23,168,165,3021,54,1971,47,572.41,529.0,207.74,461.05,438.0,198.54,531.45,520.0,120.73,690.6,683.0,122.71,819.39,734.6,332.33,858.88,857.0,368.01,2023,,,,
73005.0,Friedenau West,2283,2069,1912,17,92,122,1711,31,1000,28,597.54,570.0,197.94,467.45,497.0,117.16,590.64,582.5,97.6,721.97,703.5,119.77,746.58,713.38,112.29,919.25,866.5,335.84,2023,,,,
73006.0,Friedenau Ost,2777,1964,1861,28,81,99,1657,25,940,23,613.93,574.0,202.48,436.05,450.0,77.4,608.15,586.5,166.08,709.04,674.5,172.24,744.77,733.61,134.41,901.06,853.5,343.33,2023,,,,
74007.0,Tempelhof Nord,3431,2631,2431,18,133,98,2203,27,1080,20,648.3,605.0,229.25,500.64,467.0,195.44,629.51,568.0,247.82,726.88,704.0,158.05,833.56,830.72,157.7,923.91,837.0,396.15,2023,,,,
74008.0,Tempelhof Südwest,4008,3710,3465,38,144,152,3138,40,1855,31,591.13,562.0,197.3,423.2,410.0,94.75,583.14,563.5,147.53,701.95,697.0,169.74,806.18,778.61,147.11,950.12,832.0,424.34,2023,,,,
74009.0,Tempelhof Südost,2524,2144,2008,17,164,143,1848,68,990,56,619.62,581.0,221.15,439.4,451.0,101.79,581.06,548.0,149.35,744.03,740.0,185.46,810.74,764.76,214.95,932.13,850.5,413.95,2023,,,,
75010.0,Mariendorf Nord,4024,3825,3552,35,88,111,3237,24,1803,17,618.83,580.0,207.45,469.45,487.0,111.14,621.4,605.5,120.92,780.43,769.0,139.88,844.75,830.83,118.5,1017.3,890.0,418.76,2023,,,,
75011.0,Mariendorf Süd,3256,3065,2860,37,84,106,2602,18,1482,14,612.16,569.0,206.91,471.77,472.5,78.55,620.11,576.0,145.7,778.27,759.5,161.02,798.05,807.4,125.54,956.59,817.0,453.79,2023,,,,
76012.0,Marienfelde Nord,2219,2068,1932,25,73,77,1762,18,857,8,655.71,608.0,215.29,535.81,523.0,103.99,682.55,646.0,205.25,825.0,846.0,178.22,971.46,919.0,180.32,988.47,900.5,425.89,2023,,,,
76013.0,Marienfelde Süd,2259,2150,1997,22,55,54,1780,17,616,4,695.15,651.0,206.16,574.71,578.0,118.13,742.81,707.0,195.59,842.85,852.0,146.67,1005.91,993.65,160.76,1011.03,920.5,337.7,2023,,,,
76014.0,Lichtenrade Nord,2349,2232,2056,33,37,80,1792,6,542,3,723.24,688.0,227.04,575.24,585.0,107.83,728.9,742.0,182.7,863.78,834.0,151.01,884.58,889.45,62.47,1014.54,885.0,371.61,2023,,,,
76015.0,Lichtenrade Süd,3627,3431,3184,39,85,110,2697,14,896,1,750.09,720.0,255.25,619.45,621.0,162.37,797.62,768.0,226.7,966.58,959.0,167.29,1091.56,1062.18,194.69,1103.26,1032.0,370.82,2023,,,,
81001.0,Schillerpromenade,4250,3891,3682,39,196,162,3295,28,1806,22,621.71,577.0,216.48,453.28,440.5,109.38,587.33,558.0,150.77,674.83,614.0,206.18,776.88,710.88,240.15,926.76,838.5,378.63,2023,,,,
81002.0,Neuköllner Mitte/Zentrum,5800,5260,4971,39,289,250,4460,89,2518,70,603.92,567.0,216.73,431.32,444.5,105.25,540.98,516.0,149.36,647.53,642.5,185.84,823.04,779.26,177.17,900.66,825.0,406.68,2023,,,,
81003.0,Reuterstraße,4654,4309,4062,48,165,180,3590,17,2039,14,616.58,577.0,202.51,492.78,478.0,107.46,598.97,558.0,162.94,722.88,682.0,195.63,733.47,685.12,211.04,909.47,794.0,374.84,2023,,,,
81004.0,Rixdorf,4983,4597,4305,41,197,189,3873,33,1811,28,642.8,614.0,208.96,486.16,505.0,101.57,581.77,560.0,148.64,715.5,669.5,244.25,824.77,768.24,225.68,1029.28,1042.0,374.85,2023,,,,
81005.0,Köllnische Heide,2496,2246,2100,21,119,130,1925,48,631,36,694.39,664.0,195.31,571.56,580.0,120.32,617.1,610.5,129.7,692.1,674.0,145.25,829.77,786.74,163.09,922.65,844.5,298.34,2023,,,,
82006.0,Britz Nord,3174,2937,2741,26,116,120,2497,35,1265,27,636.89,597.0,202.34,460.1,467.0,81.51,584.76,571.0,101.43,689.69,658.5,173.89,806.84,754.24,214.24,901.54,786.0,398.87,2023,,,,
82007.0,Britz,3404,3197,3000,48,99,107,2737,16,1165,11,672.96,634.0,222.98,521.92,509.5,143.75,655.07,634.0,148.27,821.61,797.5,181.58,889.61,796.91,307.06,952.22,845.0,408.12,2023,,,,
82008.0,Buckow,3206,3047,2799,35,61,98,2549,8,689,5,723.96,682.0,205.01,566.37,557.0,88.3,715.32,684.0,142.72,840.93,846.0,177.48,841.28,845.96,159.91,1071.04,846.0,431.82,2023,,,,
83009.0,Gropiusstadt West,3255,3078,2846,39,80,94,2557,21,1402,15,641.85,570.0,240.53,481.66,461.0,108.5,675.09,574.0,273.01,864.08,877.5,240.54,831.87,800.26,88.87,830.96,650.0,388.35,2023,,,,
83010.0,Gropiusstadt Ost,2693,2501,2352,33,100,92,2114,25,1030,20,666.07,605.0,224.49,498.76,476.0,91.11,584.58,573.5,114.32,753.79,751.5,155.04,854.26,741.35,267.98,832.26,748.5,287.85,2023,,,,
84011.0,Buckow Nord,2214,1334,1248,16,65,35,1094,24,622,23,606.8,552.0,238.2,459.0,421.5,114.43,601.45,634.0,165.96,696.97,719.0,135.97,744.25,736.58,70.07,846.38,758.0,436.32,2023,,,,
84012.0,Rudow,5010,4744,4431,64,95,170,3925,16,1780,15,658.71,624.0,215.61,506.31,477.5,134.88,563.69,575.5,143.15,749.22,746.5,90.93,749.91,748.65,83.05,893.34,815.0,325.21,2023,,,,
91001.0,Alt-Treptow,1814,1675,1585,16,65,73,1411,14,521,7,690.25,651.0,205.03,559.0,530.0,91.43,676.4,633.0,134.97,774.94,734.5,205.62,924.79,910.04,197.27,993.47,1009.0,370.05,2023,,,,
91002.0,Plänterwald,1479,1383,1296,18,41,51,1180,13,214,10,737.42,705.0,183.29,642.33,622.0,150.74,661.07,650.5,89.83,776.41,726.5,188.12,844.35,780.14,215.79,999.91,918.5,363.2,2023,,,,
91003.0,Baumschulenweg,2693,2553,2369,39,72,68,2159,8,717,4,693.15,660.0,194.94,537.64,538.0,94.23,611.92,586.0,157.23,686.31,659.5,156.98,853.44,843.56,244.21,850.39,755.0,288.19,2023,,,,
91004.0,Johannisthal,2653,2467,2291,33,85,101,2087,9,1089,5,627.68,591.0,217.83,460.54,432.0,103.31,548.27,549.0,94.4,673.47,618.5,247.3,805.63,689.88,242.86,776.34,698.0,367.22,2023,,,,
92005.0,Oberschöneweide,3137,2906,2692,26,124,107,2427,29,737,16,707.85,668.0,201.65,553.45,559.5,60.95,636.73,602.0,195.57,729.72,677.0,184.72,927.29,850.63,315.08,933.67,853.0,338.03,2023,,,,
92006.0,Niederschöneweide,2350,2187,2091,21,85,76,1893,13,809,10,673.17,632.0,224.59,547.28,527.5,123.03,586.42,534.0,195.06,747.68,739.5,177.75,851.82,824.44,150.3,789.39,788.0,234.72,2023,,,,
92007.0,Adlershof,2646,2412,2245,23,122,112,1992,25,733,14,671.78,648.0,205.64,542.95,545.0,113.41,601.3,588.0,99.85,768.69,757.5,144.45,951.72,830.46,263.6,788.41,718.0,257.81,2023,,,,
92008.0,Köllnische Vorstadt/Spindlersfeld,1344,1266,1182,17,39,38,1059,5,490,4,653.08,612.0,212.27,538.93,523.0,136.58,606.93,581.0,130.66,666.65,629.0,138.42,794.01,744.54,142.28,869.87,763.5,387.34,2023,,,,
93009.0,Altglienicke,3050,2882,2674,40,76,92,2322,15,455,8,757.83,738.5,207.36,653.45,628.0,167.7,699.53,707.0,155.0,877.24,869.0,118.36,891.29,852.91,146.36,953.59,917.0,301.86,2023,,,,
93010.0,Bohnsdorf,1994,1573,1457,13,88,56,1211,25,531,7,693.82,640.0,249.09,529.0,488.0,117.0,787.51,813.0,140.52,967.33,938.0,176.96,1440.3,972.24,2137.76,1015.72,896.0,430.58,2023,,,,
93011.0,Grünau,1101,1034,987,12,19,48,837,6,276,3,710.51,673.0,228.16,505.5,503.0,119.39,929.79,756.0,418.75,867.0,788.0,247.02,917.29,867.27,250.22,906.43,815.5,282.51,2023,,,,
93012.0,Schmöckwitz,496,459,422,6,11,26,352,1,13,0,963.03,930.5,258.99,832.33,862.0,150.16,1244.0,1104.0,232.45,1185.4,1096.0,138.34,1323.84,1323.84,,928.77,1030.0,396.24,2023,,,,
94013.0,Köpenick Süd,1545,1468,1368,23,27,50,1195,3,304,1,726.71,687.0,213.14,619.26,574.0,164.27,715.76,716.0,137.75,809.11,691.0,433.03,1180.28,1345.55,328.86,927.83,833.0,313.21,2023,,,,
94014.0,Allende-Viertel,2118,1733,1616,24,38,30,1428,3,691,1,646.98,606.0,220.01,550.61,564.5,142.3,716.82,689.0,131.89,919.0,866.0,289.82,1090.2,1085.19,294.7,1030.74,870.0,412.68,2023,,,,
94015.0,Altstadt Köpenick,1126,1063,990,15,35,26,879,8,556,5,602.48,550.0,231.6,411.07,397.5,80.46,562.35,555.5,143.33,622.9,571.0,175.93,861.72,844.66,138.49,974.21,987.0,473.99,2023,,,,
94016.0,Müggelheim,579,528,491,11,11,39,409,3,82,0,854.7,838.0,274.96,534.0,542.0,157.31,670.0,742.0,204.62,963.5,953.5,70.58,1360.14,1200.13,296.04,895.87,905.0,193.24,2023,,,,
95017.0,Friedrichshagen,2664,2506,2332,30,48,109,1968,4,712,0,694.81,671.0,226.38,570.9,553.0,152.38,652.28,625.0,160.4,959.94,919.5,189.9,1186.29,1128.74,132.38,1049.98,951.0,374.5,2023,,,,
95018.0,Rahnsdorf,1061,983,906,11,23,55,706,2,236,0,771.11,700.5,292.42,508.5,479.5,119.57,770.09,719.0,165.1,1134.0,1134.0,55.15,1598.75,1598.75,765.43,721.33,742.0,230.13,2023,,,,
95019.0,Dammvorstadt,1754,1623,1526,15,64,67,1359,11,789,6,619.11,569.0,214.46,515.44,521.0,81.11,607.33,580.5,158.31,724.77,626.5,234.04,878.69,840.08,139.65,971.4,775.0,408.52,2023,,,,
95020.0,Köpenick Nord,1647,1563,1441,20,27,57,1291,5,321,3,733.35,691.0,201.4,606.33,581.0,96.67,716.0,723.0,133.03,868.31,760.0,330.03,1020.62,844.76,461.76,977.61,796.5,413.23,2023,,,,
101001.0,Marzahn Nord,3271,3048,2822,29,127,95,2587,22,798,10,714.67,681.0,213.82,539.76,522.0,104.68,788.71,771.0,159.31,881.63,843.0,161.47,950.48,913.5,228.48,1077.03,952.0,350.76,2023,,,,
101002.0,Marzahn Mitte,7166,6676,6198,66,260,229,5732,60,2269,40,666.7,636.0,195.19,513.75,510.0,109.92,711.59,681.0,201.96,745.61,722.5,147.71,888.22,853.99,199.64,923.05,796.0,391.3,2023,,,,
101003.0,Marzahn Süd,5721,5300,4953,57,192,228,4578,50,2476,31,617.71,584.0,201.23,484.42,465.0,112.79,614.0,589.0,159.5,734.66,676.5,212.98,886.47,848.82,239.56,922.5,720.0,466.19,2023,,,,
102004.0,Hellersdorf Nord,5229,4866,4507,49,181,181,4058,26,1194,16,725.41,684.0,212.4,557.51,534.0,109.04,658.11,635.0,182.93,786.48,731.5,216.19,965.58,867.36,233.47,944.7,855.0,330.04,2023,,,,
102005.0,Hellersdorf Ost,2580,2419,2245,26,91,70,2034,18,505,6,745.3,695.0,216.59,581.5,580.0,109.98,678.98,610.0,225.36,824.84,803.0,252.12,1042.37,919.95,271.86,926.86,804.5,322.21,2023,,,,
102006.0,Hellersdorf Süd,3171,2992,2805,43,92,85,2522,20,1550,13,609.9,544.0,234.65,448.89,458.0,83.07,567.87,516.0,142.95,811.95,757.0,241.67,890.1,782.1,226.6,710.6,599.5,327.53,2023,,,,
103007.0,Biesdorf,4054,3480,3277,50,80,125,3046,22,1206,14,666.91,644.0,205.95,560.37,523.0,147.15,712.3,665.5,286.49,814.56,762.0,221.48,895.48,865.45,237.09,847.66,788.5,353.07,2023,,,,
104008.0,Kaulsdorf,2243,1871,1754,25,68,97,1573,17,590,10,697.75,658.0,237.98,591.62,558.0,158.61,568.11,557.0,142.49,848.41,826.0,172.81,949.61,874.68,175.41,783.58,704.5,299.71,2023,,,,
104009.0,Mahlsdorf,2492,2336,2216,34,54,102,1965,11,254,0,819.2,795.0,221.48,680.66,675.0,139.67,704.9,665.5,235.72,1015.94,902.0,289.01,1107.31,1049.41,147.72,897.74,868.0,247.42,2023,,,,
111001.0,"Malchow, Wartenberg und Falkenberg",766,706,655,11,25,35,599,1,242,0,682.27,667.0,237.79,531.0,540.0,151.14,797.36,833.5,286.88,768.0,783.5,111.77,921.41,921.41,,967.19,913.0,436.04,2023,,,,
111002.0,Neu-Hohenschönhausen Nord,3603,3375,3136,38,114,114,2820,22,1122,14,684.35,642.0,219.36,570.91,541.0,111.24,770.51,772.0,196.65,916.36,882.0,143.25,901.21,855.79,163.05,997.75,910.0,364.01,2023,,,,
111003.0,Neu-Hohenschönhausen Süd,3703,3467,3183,36,101,134,2904,28,693,12,728.59,691.0,205.23,569.55,559.0,148.68,742.16,722.0,208.74,884.09,879.0,134.52,947.59,943.64,133.73,998.44,950.0,327.31,2023,,,,
112004.0,Alt-Hohenschönhausen Nord,2353,2172,2003,22,92,89,1808,31,721,27,665.95,647.5,210.04,508.89,534.0,110.13,631.39,626.5,170.89,783.96,749.0,128.52,782.56,743.76,153.57,957.3,879.0,330.68,2023,,,,
112005.0,Alt-Hohenschönhausen Süd,4164,3876,3606,49,133,154,3302,29,1629,20,640.96,603.0,205.82,500.67,473.0,112.01,640.23,606.0,119.25,779.92,765.0,168.9,843.23,816.82,169.17,964.82,915.5,347.04,2023,,,,
113006.0,Fennpfuhl,4739,4468,4137,49,137,131,3802,39,1981,33,632.93,591.0,216.89,483.82,473.5,104.38,589.28,554.0,136.43,773.78,754.0,161.59,818.33,813.07,148.3,997.05,894.0,396.26,2023,,,,
113007.0,Alt-Lichtenberg,5782,4640,4366,56,310,150,3980,57,2348,41,599.35,551.0,215.71,467.42,445.0,129.11,598.84,591.0,143.0,785.78,776.0,179.49,849.74,821.16,175.77,953.84,752.5,493.53,2023,,,,
113008.0,Frankfurter Allee Süd,1610,1497,1414,10,67,46,1307,22,592,17,662.21,622.0,215.68,547.33,551.0,70.45,655.47,617.5,153.42,851.21,857.0,170.18,845.73,820.75,131.47,872.04,795.0,299.13,2023,,,,
114009.0,Neu-Lichtenberg,3272,3021,2810,33,123,128,2555,39,962,26,671.67,649.0,206.89,557.07,525.0,135.33,701.43,677.5,162.86,812.89,806.0,142.23,864.67,799.44,160.93,1127.39,1105.0,444.21,2023,,,,
114010.0,Friedrichsfelde Nord,2269,2125,2004,17,58,86,1817,14,530,11,703.81,685.0,197.77,612.73,595.0,176.59,746.98,729.0,87.41,804.91,771.0,173.67,809.46,810.82,79.34,1066.65,925.0,452.42,2023,,,,
114011.0,Friedrichsfelde Süd,3813,3588,3322,42,105,120,3005,30,1109,14,693.22,663.0,204.96,593.31,583.0,102.21,703.51,655.0,150.32,875.49,865.0,137.96,949.27,920.4,173.12,971.13,831.5,379.12,2023,,,,
115012.0,Rummelsburger Bucht,607,530,505,5,27,50,457,9,149,2,702.47,682.0,212.82,487.0,481.5,190.5,722.5,678.5,264.07,951.69,889.0,221.27,1018.61,1004.0,149.1,1053.68,943.5,382.66,2023,,,,
115013.0,Karlshorst,2706,2519,2358,17,90,96,2054,19,850,5,698.32,650.0,252.78,526.67,529.0,94.5,703.64,711.0,253.82,909.13,902.0,157.0,1045.94,976.51,247.13,966.34,850.5,435.01,2023,,,,
121001.0,Ost 1 - Reginhardstraße,3924,3687,3439,49,108,129,3129,25,1210,21,673.83,643.0,200.03,583.39,576.0,137.47,661.55,657.5,94.23,805.35,771.0,176.86,768.51,735.0,126.5,880.52,825.0,324.92,2023,,,,
